customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totcharges_to_tenure_ratio
3935-TBRZZ,44,1,2,3,25.7,1110.5,0,25.23863636
8111-BKVDS,10,0,0,0,40.7,449.3,0,44.93
2055-SIFSS,55,1,0,0,51.65,2838.55,0,51.61
2806-MLNTI,52,1,2,0,105.1,5376.4,0,103.3923077
8734-DKSTZ,10,1,0,2,85.95,858.6,0,85.86
4360-PNRQB,18,1,0,0,75.6,1395.05,0,77.50277778
6152-ONASV,68,1,2,0,58.25,3975.7,0,58.46617647
9063-ZGTUY,61,1,0,3,19.4,1182.55,1,19.38606557
7781-HVGMK,72,0,3,1,65.2,4784.45,0,66.45069444
2181-UAESM,2,1,0,2,53.45,119.5,0,59.75
2957-LOLHO,12,1,0,0,45.4,518.9,1,43.24166667
6048-NJXHX,41,1,3,2,19.75,899.45,0,21.93780488
2320-SLKMB,26,0,0,1,44.45,1183.8,0,45.53076923
4980-URKXC,36,1,2,0,20.85,720.05,0,20.00138889
4376-KFVRS,72,1,3,1,114.05,8468.2,0,117.6138889
5886-VLQVU,35,1,0,0,89.85,3161.2,0,90.32
3577-AMVUX,1,1,0,3,55.05,55.05,0,55.05
0771-WLCLA,16,1,0,2,112.95,1882.55,0,117.659375
5628-RKIFK,49,1,0,1,101.55,5070.4,0,103.477551
0206-TBWLC,54,1,2,3,114.65,6049.5,0,112.0277778
2937-FTHUR,18,1,0,2,64.8,1166.7,0,64.81666667
1910-FMXJM,36,1,0,2,80.4,2937.65,0,81.60138889
7752-XUSCI,60,1,0,2,105.9,6396.45,1,106.6075
4110-PFEUZ,1,1,0,3,69.55,69.55,1,69.55
0732-OCQOC,52,1,3,0,25.05,1270.25,0,24.42788462
5168-MSWXT,8,1,0,2,94.75,759.55,0,94.94375
1090-ESELR,72,1,3,0,105.5,7611.55,0,105.7159722
8592-PLTMQ,64,1,2,3,24.7,1642.75,0,25.66796875
5760-WRAHC,22,1,0,3,69.75,1545.4,0,70.24545455
8847-GEOOQ,60,0,0,0,60.2,3582.4,0,59.70666667
0256-LTHVJ,28,1,0,2,81.05,2227.1,1,79.53928571
4785-FCIFB,61,1,3,3,24.4,1417.9,0,23.2442623
8313-NDOIA,24,1,0,2,104.15,2494.65,0,103.94375
5149-CUZUJ,28,1,2,0,92.9,2768.35,0,98.86964286
0942-KOWSM,30,1,3,0,80.8,2369.3,0,78.97666667
4237-CLSMM,2,1,0,3,20,38,0,19
1452-VOQCH,1,1,0,2,75.1,75.1,0,75.1
4719-UMSIY,6,1,0,3,19.65,100.9,0,16.81666667
6614-VBEGU,24,1,0,0,69.45,1614.05,0,67.25208333
0880-TKATG,4,1,0,2,101.15,385.9,1,96.475
3811-VBYBZ,7,1,0,2,99.8,673.25,1,96.17857143
1480-BKXGA,72,1,3,0,116.05,8404.9,0,116.7347222
2996-XAUVF,70,0,3,3,40.05,2799.75,0,39.99642857
9076-AXYIK,64,1,3,2,102.1,6538.45,0,102.1632813
5968-XQIVE,72,1,2,2,89.7,6588.95,0,91.51319444
8896-RAZCR,44,1,3,3,19.9,868.1,0,19.72954545
4640-UHDOS,13,1,0,2,55.95,734.35,1,56.48846154
4933-IKULF,17,1,2,3,20.65,330.6,0,19.44705882
3583-EKAPL,1,1,0,2,55,55,1,55
1304-BCCFO,9,1,0,3,70.05,564.4,0,62.71111111
4104-PVRPS,24,1,0,3,53.6,1315.35,0,54.80625
9399-APLBT,1,1,0,2,74.7,74.7,1,74.7
2359-KMGLI,24,1,0,2,80.25,1861.5,1,77.5625
3780-DDGSE,35,1,0,2,76.05,2747.2,0,78.49142857
4431-EDMIQ,7,1,0,2,75.7,554.05,0,79.15
0306-JAELE,5,1,0,2,96.1,453.4,1,90.68
6227-HWPWX,15,1,0,0,69,994.8,1,66.32
0486-LGCCH,11,1,3,3,19.65,225.75,0,20.52272727
0447-BEMNG,48,0,0,0,45.3,2145,1,44.6875
4612-SSVHJ,20,1,0,2,81.45,1671.6,0,83.58
5168-MQQCA,72,1,2,0,108.5,8003.8,0,111.1638889
5949-XIKAE,8,1,0,2,83.55,680.05,1,85.00625
7971-HLVXI,72,1,3,1,84.5,6130.85,0,85.15069444
9094-AZPHK,15,1,0,2,100.15,1415,0,94.33333333
3649-JPUGY,72,1,3,0,88.6,6201.95,0,86.13819444
8372-JUXUI,1,1,0,2,74.35,74.35,1,74.35
3552-CTCYF,63,1,3,0,104.8,6597.25,0,104.718254
6778-YSNIH,2,1,0,2,59,114.15,0,57.075
0388-EOPEX,2,1,0,2,74.4,139.4,1,69.7
5756-OZRIO,61,1,2,0,64.05,3902.6,0,63.97704918
6579-JPICP,1,1,0,3,20.4,20.4,0,20.4
8205-OTCHB,22,0,2,0,43.75,903.6,1,41.07272727
4134-BSXLX,28,1,0,3,60.9,1785.65,0,63.77321429
0505-SPOOW,70,1,3,0,19.8,1397.65,0,19.96642857
6235-VDHOM,5,0,0,2,28.45,131.05,1,26.21
7783-YKGDV,12,1,0,0,99.7,1238.45,1,103.2041667
4374-YMUSQ,34,1,2,1,116.25,3899.05,0,114.6779412
4513-CXYIX,71,1,3,1,80.7,5676,0,79.94366197
3957-HHLMR,70,1,2,0,65.2,4543.15,0,64.90214286
7803-XOCCZ,52,1,0,0,84.05,4326.8,0,83.20769231
5736-YEJAX,69,1,3,1,79.45,5502.55,0,79.74710145
5609-CEBID,20,1,0,2,94.1,1782.4,1,89.12
8981-FJGLA,11,1,0,3,78,851.8,0,77.43636364
7218-HKQFK,2,1,0,2,94.2,167.5,1,83.75
4636-QRJKY,6,1,0,2,80.5,502.85,1,83.80833333
1135-LMECX,1,1,0,3,19.85,19.85,0,19.85
4332-MUOEZ,20,1,2,1,94.3,1818.3,0,90.915
8535-SFUTN,61,1,0,2,106.45,6300.15,0,103.2811475
5956-VKDTT,5,1,0,2,74.35,334.8,1,66.96
8677-HDZEE,56,1,0,0,105.45,5916.95,0,105.6598214
2475-MROZF,30,1,0,1,95,2852.4,0,95.08
9412-GHEEC,40,1,0,0,104.8,4131.95,1,103.29875
3482-ABPKK,28,1,2,3,54.3,1546.3,0,55.225
6705-LXORM,5,1,0,2,70.05,302.6,0,60.52
0257-ZESQC,27,1,0,0,75.2,1929.35,1,71.45740741
7531-GQHME,12,1,0,1,20.05,265.45,0,22.12083333
5174-ITUMV,67,1,2,2,105.4,6989.45,0,104.3201493
4109-CYRBD,29,1,0,2,51.6,1442,0,49.72413793
0913-XWSCN,55,1,0,0,85.5,4713.4,0,85.69818182
6825-UYPFK,23,1,0,0,75.6,1758.6,1,76.46086957
8397-MVTAZ,34,1,0,2,100.05,3480,1,102.3529412
0750-EBAIU,52,1,2,2,91.25,4738.3,0,91.12115385
8606-CIQUL,72,1,3,1,115.75,8399.15,0,116.6548611
3571-DPYUH,58,1,2,1,94.7,5430.35,0,93.62672414
7601-GNDYK,35,1,3,3,19.6,686.95,0,19.62714286
0356-OBMAC,56,1,3,0,99.9,5706.3,0,101.8982143
8067-NIOYM,24,1,3,1,21.1,490.65,0,20.44375
1403-GYAFU,70,1,3,1,20.05,1360.25,0,19.43214286
4234-XTNEA,2,1,0,2,79.95,174.45,0,87.225
1297-VQDRP,68,1,2,1,107.15,7379.8,0,108.5264706
9282-IZGQK,1,1,0,2,85,85,1,85
5348-CAGXB,12,1,0,2,89.55,1021.75,0,85.14583333
0621-HJWXJ,63,1,0,0,81.55,5029.05,0,79.82619048
5844-QVTAT,33,1,2,3,58.45,1955.4,0,59.25454545
8905-IAZPF,69,1,2,1,95.65,6744.2,0,97.74202899
5394-MEITZ,60,1,3,0,80.6,4946.7,0,82.445
6859-QNXIQ,72,1,3,0,113.1,8248.5,0,114.5625
2782-LFZVW,11,1,0,3,58.95,601.6,0,54.69090909
2866-IKBTM,1,1,0,3,19.55,19.55,0,19.55
1342-JPNKI,10,1,0,0,86.05,834.1,1,83.41
2817-NTQDO,13,0,0,1,45.55,597,1,45.92307692
7129-AZJDE,34,1,2,0,78.95,2647.2,0,77.85882353
6986-IJDHX,39,1,0,3,86.3,3266,1,83.74358974
2560-PPCHE,65,1,2,0,105.05,6744.25,0,103.7576923
4676-MQUEA,50,1,2,0,101.9,5265.5,0,105.31
8138-EALND,15,1,0,3,19.75,311.6,0,20.77333333
3580-HYCSP,72,1,3,0,110.3,7966.9,0,110.6513889
1352-HNSAW,72,1,3,0,115.6,8220.4,0,114.1722222
2075-PUEPR,55,1,3,0,19.35,1153.25,0,20.96818182
1982-FEBTD,23,1,3,1,25.6,514.75,0,22.38043478
5301-GAUUY,32,1,0,0,80.35,2596.15,1,81.1296875
5791-KAJFD,56,1,2,0,68.75,3808,0,68
2654-VBVPB,1,1,0,0,19.9,19.9,0,19.9
1154-HYWWO,38,1,2,3,70.6,2708.2,0,71.26842105
2501-XWWTZ,11,1,0,2,70.2,760.05,0,69.09545455
3716-UVSPD,1,1,0,2,49.3,49.3,0,49.3
6815-ABQFQ,56,1,2,2,107.25,6033.3,0,107.7375
7343-EOBEU,3,1,0,3,23.6,89.05,0,29.68333333
3701-SFMUH,7,1,0,1,69.7,516.15,0,73.73571429
6103-LIANB,59,1,3,1,99.5,5861.75,0,99.35169492
7319-VENRZ,7,1,0,0,64.3,445.95,0,63.70714286
5846-NEQVZ,71,1,3,1,70.85,4973.4,0,70.04788732
6967-QIQRV,15,1,2,2,101.9,1667.25,0,111.15
5781-RFZRP,71,1,3,1,73.5,5357.75,0,75.46126761
0939-YAPAF,35,1,0,2,100.25,3527.6,1,100.7885714
0308-IVGOK,11,0,2,1,40.4,422.6,0,38.41818182
7293-LSCDV,60,1,3,1,19.25,1103.25,0,18.3875
7025-WCBNE,47,1,3,0,59.6,2754,0,58.59574468
5756-JYOJT,11,1,2,1,64.9,697.25,0,63.38636364
4710-FDUIZ,56,1,2,1,100.3,5614.45,1,100.2580357
6030-REHUX,28,1,0,2,110.85,3204.4,0,114.4428571
9548-LIGTA,61,1,3,3,81.05,4747.65,0,77.83032787
5150-LJNSR,31,1,2,0,98.05,3082.1,0,99.42258065
8270-RKSAP,9,1,0,2,70.5,597.9,0,66.43333333
6522-YRBXD,35,1,0,2,94.55,3365.4,0,96.15428571
2640-LYMOV,2,1,0,3,19.65,38.8,0,19.4
1218-VKFPE,12,1,0,3,19,233.55,1,19.4625
3627-FHKBK,1,1,0,3,75.3,75.3,1,75.3
2865-TCHJW,4,1,0,2,89.2,346.2,1,86.55
1423-BMPBQ,1,1,0,3,19,19,0,19
2393-DIVAI,3,1,0,3,20,61.7,0,20.56666667
5192-EBGOV,1,1,0,2,85.7,85.7,1,85.7
4568-KNYWR,52,1,3,1,63.25,3342.45,0,64.27788462
8752-IMQOS,5,1,2,3,20.1,85.1,0,17.02
0742-LAFQK,72,1,3,2,99.15,7422.1,0,103.0847222
0795-LAFGP,71,1,3,2,90.4,6668.05,0,93.91619718
0619-OLYUR,72,1,3,1,111.9,8071.05,0,112.0979167
5512-IDZEI,46,1,2,2,24.9,1174.8,0,25.53913043
0459-SPZHJ,63,1,3,1,83.5,5435,0,86.26984127
0215-BQKGS,30,1,0,1,84.3,2438.6,0,81.28666667
9244-ZVAPM,1,1,0,3,45.6,45.6,0,45.6
0719-SYFRB,12,1,0,3,61.65,713.75,1,59.47916667
8208-EUMTE,16,0,3,3,54.85,916.15,0,57.259375
5172-MIGPM,4,1,0,3,65.55,237.2,0,59.3
1710-RCXUS,51,1,2,1,90.35,4614.55,0,90.48137255
0374-FIUCA,65,1,3,1,20.4,1414.45,0,21.76076923
5839-SUYVZ,16,1,0,1,74.55,1170.5,0,73.15625
5173-ZXXXL,2,1,2,3,19.95,47.7,0,23.85
1096-ADRUX,66,1,2,0,74.25,4859.25,0,73.625
2001-MCUUW,46,1,3,2,108.65,4903.2,0,106.5913043
2731-GJRDG,32,1,2,0,109.55,3608,0,112.75
4723-BEGSG,72,1,3,1,86.65,6094.25,0,84.64236111
6516-NKQBO,38,1,3,1,81,3084.9,0,81.18157895
8672-OAUPW,51,1,2,1,47.85,2356.75,0,46.21078431
8207-DMRVL,72,1,3,0,114.55,8306.05,0,115.3618056
3419-SNJJD,65,1,0,0,105.25,6786.4,1,104.4061538
6543-CPZMK,9,0,0,2,29.95,248.95,1,27.66111111
4765-OXPPD,9,1,0,3,65,663.05,1,73.67222222
2804-ETQDK,66,1,3,3,20.55,1357.1,0,20.56212121
6689-VRRTK,44,1,2,1,109.8,4860.35,0,110.4625
7138-GIRSH,50,1,3,0,69.5,3418.2,0,68.364
9396-ZSFLL,15,1,0,3,48.85,631.4,0,42.09333333
6464-KEXXH,8,0,0,1,25.25,186.3,0,23.2875
7134-MJPDY,66,1,2,1,102.85,6976.75,0,105.7083333
5240-CAOYT,57,1,0,0,87.55,4884.85,0,85.69912281
4059-IIEBK,7,1,0,0,78.55,522.95,0,74.70714286
4881-JVQOD,10,0,0,0,34.55,362.6,0,36.26
0516-UXRMT,62,1,2,2,92.05,5755.8,0,92.83548387
4851-BQDNX,40,1,2,2,85.05,3355.65,0,83.89125
5148-HKFIR,20,1,3,3,19.7,406.95,0,20.3475
1009-IRMNA,7,1,0,0,20,137.6,1,19.65714286
3003-CMDUU,25,1,0,2,95.15,2395.7,0,95.828
5016-IBERQ,23,1,0,2,84.25,1968.1,0,85.56956522
6797-UCJHZ,66,1,2,1,104.6,6819.45,0,103.325
2469-DTSGX,72,1,3,2,111.65,7943.45,0,110.3256944
4554-YGZIH,49,1,0,1,90.05,4547.25,1,92.80102041
5099-BAILX,43,1,0,0,110.75,4687.9,1,109.0209302
9931-KGHOA,46,1,0,0,55,2473.95,0,53.78152174
1775-KWJKQ,72,1,3,1,89.85,6562.9,0,91.15138889
7665-VIGUD,10,1,2,3,20.35,176.3,0,17.63
9411-TPQQV,40,0,2,0,54.55,2236.2,0,55.905
7207-RMRDB,65,1,0,2,105.5,6985.65,1,107.4715385
7954-MLBUN,31,1,3,0,99.45,3109.9,0,100.3193548
2077-DDHJK,68,1,3,1,70.9,4911.35,0,72.22573529
4913-EHYUI,56,1,2,0,104.55,5794.65,1,103.4758929
0195-IESCP,10,1,0,2,85.25,855.3,1,85.53
9574-BOSMD,68,1,3,0,25.4,1620.2,0,23.82647059
4580-TMHJU,43,1,0,2,56.15,2499.3,1,58.12325581
0970-ETWGE,1,1,0,2,89.55,89.55,1,89.55
4908-XAXAY,49,1,2,0,89.85,4287.2,0,87.49387755
8404-VLQFB,15,1,0,2,25.25,394.85,0,26.32333333
1626-ERCMM,20,1,0,2,94.55,1899.65,1,94.9825
0887-HJGAR,1,1,0,3,45.7,45.7,1,45.7
2391-IPLOP,50,1,2,2,69.65,3442.15,0,68.843
5644-PDMZC,2,1,0,2,89.5,161.5,1,80.75
3509-GWQGF,24,1,0,1,70,1732.6,0,72.19166667
9576-ANLXO,3,1,0,0,69.55,222.3,1,74.1
2024-BASKD,1,1,0,3,74.6,74.6,1,74.6
5845-BZZIB,35,1,3,3,20.1,655.3,0,18.72285714
1140-UKVZG,17,1,0,3,24.8,475.25,0,27.95588235
4160-AMJTL,8,1,0,2,19.65,164.3,1,20.5375
5183-SNMJQ,10,1,0,1,95.1,865.1,0,86.51
8100-PNJMH,68,1,3,1,88.85,6132.7,0,90.18676471
7838-LAZFO,45,1,2,0,78.8,3597.5,0,79.94444444
4464-JCOLN,2,1,2,3,19.85,35.9,1,17.95
2085-JVGAD,37,1,0,0,20.35,697.65,0,18.85540541
5650-VDUDS,4,0,0,3,24.25,96.05,1,24.0125
8095-WANWK,10,1,0,3,45.25,428.7,0,42.87
3030-ZKIWL,1,1,0,3,20.05,20.05,0,20.05
9565-FLVCG,65,1,3,3,69.55,4459.15,0,68.60230769
8755-OGKNA,57,1,3,0,19.5,1167.6,0,20.48421053
2800-VEQXM,3,1,0,3,74.75,238.1,0,79.36666667
7538-GWHML,2,1,0,2,69.65,145.15,1,72.575
5533-RJFTJ,49,0,0,0,30.2,1453.1,0,29.65510204
3859-CVCET,4,1,0,3,45.65,191.05,1,47.7625
0214-JHPFW,70,0,3,0,57.8,4039.3,0,57.70428571
5642-MHDQT,53,1,2,0,19.85,1039.45,0,19.61226415
3088-FVYWK,53,1,3,1,25.55,1336.1,0,25.20943396
3276-HDUEG,1,1,0,3,75.05,75.05,1,75.05
9092-GDZKO,22,1,0,1,24.85,493.4,0,22.42727273
0823-HSCDJ,52,0,0,2,49.15,2550.9,1,49.05576923
3729-OWRVL,65,1,3,2,110.35,7246.15,0,111.4792308
2324-AALNO,48,1,2,0,24.55,1203.95,0,25.08229167
0822-GAVAP,2,0,0,2,34.7,62.25,1,31.125
5760-IFJOZ,3,1,0,3,107.95,313.6,0,104.5333333
2826-UWHIS,45,1,0,0,81.4,3775.85,0,83.90777778
1448-PWKYE,1,1,0,2,80,80,1,80
7501-IWUNG,61,1,3,0,73.8,4616.05,0,75.67295082
4957-TREIR,3,1,0,1,64.4,195.65,0,65.21666667
7251-LJBQN,40,1,2,1,103.75,4188.4,0,104.71
8040-MNRTF,1,1,0,3,71.1,71.1,0,71.1
1536-HBSWP,1,1,0,2,49.9,49.9,0,49.9
5313-FPXWG,51,1,2,0,24.6,1266.4,0,24.83137255
0067-DKWBL,2,1,0,2,49.25,91.1,1,45.55
0946-FKYTX,52,0,2,3,30.1,1623.4,0,31.21923077
5076-YVXCM,51,1,0,0,83.4,4149.45,0,81.36176471
8262-COGGB,1,1,0,3,20.45,20.45,0,20.45
6663-JOCQO,31,1,2,0,75.25,2344.5,0,75.62903226
9620-QJREV,47,1,2,1,20.55,1013.05,0,21.55425532
2276-YDAVZ,3,1,0,1,75.1,270.7,1,90.23333333
2682-KEVRP,22,1,2,3,20.05,417,0,18.95454545
2480-JZOSN,1,1,0,3,20.65,20.65,0,20.65
0078-XZMHT,72,1,3,0,85.15,6316.2,0,87.725
5896-NPFWW,3,1,0,2,50.15,168.15,1,56.05
9978-HYCIN,47,1,2,0,84.95,4018.05,0,85.49042553
8338-QIUNR,72,1,3,1,66.5,4811.6,0,66.82777778
1525-LNLOJ,66,1,3,0,63.3,4189.7,0,63.48030303
9450-TRJUU,35,1,0,2,83.15,2848.45,0,81.38428571
1766-GKNMI,29,1,0,2,84.9,2516.2,0,86.76551724
6942-LBFDP,2,1,0,3,20.55,33.6,0,16.8
1456-TWCGB,4,1,0,3,49.25,208.45,0,52.1125
7133-VBDCG,25,1,0,0,79.85,2015.35,1,80.614
7596-ZYWBB,65,1,3,3,59.6,3739.8,0,57.53538462
8329-UTMVM,27,1,2,0,104.65,2964,0,109.7777778
3014-WJKSM,29,1,0,1,75.3,2263.4,0,78.04827586
3347-YJZZE,29,1,0,1,80.1,2211.8,0,76.26896552
1029-QFBEN,1,1,0,3,19.55,19.55,1,19.55
7929-DMBCV,20,1,0,3,81,1683.7,0,84.185
9661-JALZV,58,1,3,1,24.7,1519,0,26.18965517
5433-KYGHE,14,1,0,3,86,1164.05,0,83.14642857
4312-KFRXN,72,1,3,3,25.4,1710.9,0,23.7625
5575-TPIZQ,46,1,0,1,89.15,4245.55,0,92.29456522
0114-IGABW,71,0,3,0,58.25,4145.9,0,58.39295775
9944-AEXBM,32,1,0,0,85.65,2664.3,0,83.259375
1853-ARAAQ,26,0,0,1,50.35,1277.5,0,49.13461538
6952-OMNWB,68,1,0,1,80.35,5589.3,0,82.19558824
4697-LUPSU,2,1,2,3,20.2,34.75,0,17.375
8434-VGEQQ,61,1,3,1,20.55,1305.95,0,21.40901639
4952-YSOGZ,4,1,0,2,85.95,381.3,1,95.325
1589-AGTLK,3,1,0,2,45.35,141.5,1,47.16666667
5244-IRFIH,33,1,0,2,94.5,3105.55,1,94.10757576
6549-YMFAW,9,1,0,3,21.25,204.55,0,22.72777778
4950-HKQTE,22,1,3,3,26.25,605.9,0,27.54090909
6786-OBWQR,5,1,0,2,80.85,356.1,0,71.22
2684-EIWEO,30,1,0,1,91.7,2758.15,1,91.93833333
2753-JMMCV,65,1,3,1,74.2,4805.65,0,73.93307692
6439-GTPCA,45,1,0,2,87.25,3941.7,1,87.59333333
6621-YOBKI,5,1,0,3,20.35,92.75,0,18.55
1216-JWVUX,25,1,0,2,75.5,1901.05,0,76.042
7564-GHCVB,72,1,3,0,79.05,5730.7,0,79.59305556
1173-NOEYG,27,1,0,0,90.15,2423.4,0,89.75555556
7595-EHCDL,32,0,0,1,50.6,1653.45,0,51.6703125
6647-ZEDXT,30,1,2,1,110.45,3327.05,0,110.9016667
2521-NPUZR,70,1,3,1,101,7085.5,0,101.2214286
1307-TVUFB,42,1,0,0,79.35,3344.1,0,79.62142857
7503-MIOGA,72,1,3,0,89.85,6697.35,0,93.01875
4381-MHQDC,47,1,3,3,65,2879.9,0,61.27446809
6923-JHPMP,2,1,0,2,80.45,137.1,0,68.55
5138-WVKYJ,10,1,0,2,98.55,1008.55,1,100.855
4018-PPNDW,61,1,3,3,24.1,1551.6,0,25.43606557
1635-FJFCC,5,1,0,1,44.05,202.15,0,40.43
2499-AJYUA,72,1,3,1,110.8,7882.25,0,109.4756944
6919-ELBGL,72,1,3,0,114.95,8196.4,0,113.8388889
3966-HRMZA,3,1,0,3,75.05,202.9,0,67.63333333
6425-JWTDV,48,1,3,3,19.25,855.1,0,17.81458333
8405-IGQFX,63,1,2,1,90.05,5817,0,92.33333333
8224-IVVPA,27,1,0,3,56.7,1652.95,0,61.22037037
9477-LGWQI,70,1,3,1,80.15,5600.15,0,80.00214286
1410-RSCMR,7,1,0,1,71.35,515.75,0,73.67857143
0139-IVFJG,2,1,0,2,90.35,190.5,0,95.25
6683-VLCTZ,20,1,0,2,98.55,1842.8,1,92.14
5730-DBDSI,66,1,3,0,19.7,1253.8,0,18.9969697
0030-FNXPP,3,1,0,3,19.85,57.2,0,19.06666667
2189-WWOEW,15,1,0,0,85.9,1269.55,1,84.63666667
5684-FJVYR,72,1,3,0,90.35,6563.4,0,91.15833333
4013-GUXND,1,1,0,3,20.8,20.8,0,20.8
1894-IGFSG,22,1,0,2,89.25,1907.85,1,86.72045455
7379-POKDZ,3,1,0,2,70.3,208.85,1,69.61666667
1266-NZYUI,72,1,3,0,66.85,4758.8,0,66.09444444
7969-FFOWG,65,1,3,3,19.9,1292.6,0,19.88615385
4718-DHSMV,11,0,0,3,35.8,363.15,0,33.01363636
5175-WLYXL,22,1,0,3,78.85,1600.25,0,72.73863636
7817-OMJNA,14,1,2,0,20.4,275.7,0,19.69285714
8728-SKJLR,41,1,0,2,74.25,3089.1,0,75.34390244
3137-NYQQI,17,1,2,3,64.8,1175.6,0,69.15294118
7706-DZNKK,11,1,0,1,20.45,237.3,0,21.57272727
0236-HFWSV,15,1,0,2,93.35,1444.65,1,96.31
3900-AQPHZ,1,1,0,3,19.9,19.9,1,19.9
5842-POCOP,5,1,0,3,88.9,454.15,1,90.83
2037-XJFUP,33,1,2,2,95.8,3036.75,1,92.02272727
8823-RLPWL,72,1,3,1,110.65,8065.65,0,112.0229167
9505-SQFSW,3,0,0,3,40.3,92.5,0,30.83333333
7314-OXENN,2,1,0,2,82,184.65,1,92.325
3758-CKOQL,59,1,2,1,107,6152.3,0,104.2762712
0322-CHQRU,2,1,0,2,45.35,89.5,1,44.75
5676-CFLYY,71,1,3,1,73.35,5154.5,0,72.59859155
7521-AFHAB,5,1,0,3,44.8,220.45,0,44.09
0285-INHLN,27,1,0,1,54.75,1510.3,0,55.93703704
4678-DVQEO,1,1,0,2,52.2,52.2,1,52.2
5125-CNDSP,63,0,2,0,40.6,2588.95,0,41.09444444
0691-IFBQW,46,1,2,2,110,4874.8,1,105.973913
4992-LTJNE,72,1,3,0,55.3,3983.6,0,55.32777778
2202-OUTMO,34,1,0,0,60.85,2003.6,0,58.92941176
0810-BDHAW,24,1,2,2,78.4,1832.4,0,76.35
0229-LFJAF,72,1,3,0,69.65,4908.25,0,68.17013889
7131-ZQZNK,60,0,3,1,59.85,3590.2,0,59.83666667
3442-ZHHCC,68,1,2,1,76.9,5023,0,73.86764706
5726-CVNYA,8,1,3,3,19.85,146.6,0,18.325
9871-ELEYA,34,1,3,1,67.65,2339.3,0,68.80294118
4257-GAESD,6,0,0,1,45,298.7,0,49.78333333
5173-WXOQV,2,1,0,3,64.2,143.65,0,71.825
2040-OBMLJ,31,1,2,1,81.7,2548.65,0,82.21451613
6286-ZHAOK,20,1,0,0,25.55,507.4,0,25.37
3807-XHCJH,1,1,0,2,20,20,0,20
3009-JWMPU,62,1,2,2,96.75,6125.4,1,98.79677419
5671-RQRLP,70,1,3,1,75.65,5411.4,0,77.30571429
1450-GALXR,10,1,0,2,98.5,1058.25,1,105.825
8859-AXJZP,39,1,3,3,23.8,903.8,0,23.17435897
3174-AKMAS,46,1,3,1,64.2,3009.5,0,65.42391304
3138-BKYAV,6,1,0,2,85.35,489.45,1,81.575
9926-PJHDQ,72,1,3,0,76.8,5468.45,0,75.95069444
7382-DFJTU,18,1,0,1,55.2,1058.1,0,58.78333333
2798-NYLMZ,71,1,3,1,108.55,7616,0,107.2676056
4289-DTDKW,40,1,0,2,101.3,4113.1,1,102.8275
1820-TQVEV,1,1,0,2,69.55,69.55,1,69.55
2239-JALAW,58,1,2,0,103.25,6017.65,1,103.7525862
4853-RULSV,70,1,3,1,104,7250.15,1,103.5735714
8098-TDCBU,42,1,3,2,25.25,1108.2,0,26.38571429
3551-GAEGL,34,0,2,0,30.4,938.65,0,27.60735294
4785-NKHCX,5,1,0,0,20.05,94.15,0,18.83
3196-NVXLZ,25,1,0,3,84.6,2088.05,0,83.522
6275-YDUVO,2,1,0,3,86.2,178.7,1,89.35
0036-IHMOT,55,1,2,0,103.7,5656.75,0,102.85
0115-TFERT,21,1,0,2,111.2,2317.1,1,110.3380952
4178-EGMON,70,1,3,1,88,5986.45,0,85.52071429
4220-TINQT,61,1,0,2,106.35,6751.35,0,110.6778689
5318-YKDPV,43,1,3,1,79.15,3566.6,0,82.94418605
7975-TZMLR,47,1,2,2,103.1,4889.3,0,104.0276596
0295-QVKPB,5,1,0,1,63.95,318.1,0,63.62
4335-BSMJS,62,1,3,1,25.8,1563.95,0,25.225
2311-QYMUQ,16,1,0,1,89.45,1430.25,1,89.390625
3643-AHCFP,7,1,0,0,95.6,644.35,1,92.05
9146-JRIOX,14,1,0,3,25.55,372.45,0,26.60357143
3104-OWCGK,60,1,2,2,90.95,5453.4,1,90.89
5337-IIWKZ,34,0,0,2,44.85,1442.6,0,42.42941176
9101-BWFSS,50,1,2,2,108.55,5610.7,1,112.214
9650-VBUOG,38,1,3,1,25.05,963.95,0,25.36710526
3487-EARAT,70,1,2,1,74.1,5222.3,0,74.60428571
2672-TGEFF,37,1,0,2,88.8,3340.55,0,90.28513514
9231-ZJYAM,4,1,0,2,78.85,292.8,1,73.2
4250-WAROZ,60,1,0,2,93.25,5774.55,0,96.2425
8184-WMOFI,62,1,2,1,71.4,4487.3,0,72.37580645
6982-SSHFK,1,1,0,3,44.4,44.4,1,44.4
6092-QZVPP,36,1,0,1,79.2,2854.95,0,79.30416667
4625-LAMOB,44,1,3,1,20.4,905.55,0,20.58068182
0727-BMPLR,55,1,2,2,100,5509.3,1,100.1690909
0392-BZIUW,72,1,3,1,105,7589.8,0,105.4138889
1038-ZAGBI,12,1,2,0,19.8,229.6,1,19.13333333
6549-NNDYT,13,0,0,0,30.85,394.1,0,30.31538462
3027-ZTDHO,1,1,0,2,89.9,89.9,1,89.9
0422-OHQHQ,15,1,2,3,20.55,295.95,0,19.73
6916-HIJSE,65,1,3,0,84.85,5459.2,0,83.98769231
2316-ESMLS,12,0,2,1,33.15,444.75,0,37.0625
9778-OGKQZ,72,1,3,1,92,6782.15,0,94.19652778
7408-OFWXJ,72,1,3,1,89.8,6510.45,0,90.42291667
6007-TCTST,72,1,3,0,115.8,8476.5,0,117.7291667
